2,284362e-04 1600000 1 53
2,084441e-04 1600000 1 47
3,772461e-04 1600000 1 47
1,663658e-04 1600000 1 42
2,570841e-04 1600000 1 46
1,512461e-04 1600000 1 47
7,962636e-05 1600000 1 46
1,965075e-04 1600000 1 48
2,968729e-04 1600000 1 48
3,955489e-04 1600000 1 48
4,413060e-04 3200000 2 47
5,048281e-05 3200000 2 47
2,252531e-04 3200000 2 48
2,399750e-04 3200000 2 49
2,737954e-04 3200000 2 48
2,375876e-04 3200000 2 47
2,756870e-04 3200000 2 47
2,565885e-04 3200000 2 51
4,133561e-04 3200000 2 48
1,771088e-04 3200000 2 47
1,093353e-04 4800000 3 47
2,655724e-04 4800000 3 47
4,010288e-05 4800000 3 48
1,312539e-04 4800000 3 49
9,925547e-05 4800000 3 48
3,257787e-05 4800000 3 48
1,698142e-04 4800000 3 48
3,019055e-05 4800000 3 48
2,729018e-04 4800000 3 49
5,654889e-05 4800000 3 48
4,483702e-04 6400000 4 48
3,083138e-04 6400000 4 48
9,699351e-06 6400000 4 48
3,463121e-04 6400000 4 48
3,392479e-04 6400000 4 48
1,052901e-04 6400000 4 48
5,883844e-05 6400000 4 48
8,380418e-05 6400000 4 48
1,130489e-04 6400000 4 49
2,243175e-05 6400000 4 48
8,191591e-05 8000000 5 48
6,313562e-05 8000000 5 47
2,819737e-04 8000000 5 47
1,246672e-04 8000000 5 45
6,848551e-05 8000000 5 46
3,125314e-04 8000000 5 47
1,100250e-04 8000000 5 47
1,920511e-04 8000000 5 47
1,615912e-04 8000000 5 46
7,310101e-05 8000000 5 45
2,568116e-05 9600000 6 47
2,443517e-04 9600000 6 45
3,828093e-05 9600000 6 46
2,607905e-05 9600000 6 46
3,055286e-04 9600000 6 44
2,911698e-04 9600000 6 47
6,105828e-05 9600000 6 47
1,398400e-04 9600000 6 43
2,700818e-04 9600000 6 44
1,349327e-04 9600000 6 43
1,920739e-04 11200000 7 40
7,293502e-05 11200000 7 40
2,992602e-04 11200000 7 45
2,340226e-04 11200000 7 42
1,398779e-04 11200000 7 42
1,982127e-04 11200000 7 45
4,462818e-05 11200000 7 39
8,917566e-05 11200000 7 46
1,770678e-04 11200000 7 43
2,778732e-05 11200000 7 42
2,819942e-05 12800000 8 41
1,089706e-04 12800000 8 47
9,400936e-06 12800000 8 43
7,743967e-05 12800000 8 44
1,851677e-04 12800000 8 44
2,081457e-04 12800000 8 47
9,275664e-05 12800000 8 41
2,478328e-07 12800000 8 40
1,158932e-05 12800000 8 45
1,725921e-05 12800000 8 44
3,285249e-05 14400000 9 51
1,772341e-05 14400000 9 53
5,902464e-05 14400000 9 49
1,011913e-04 14400000 9 48
5,326802e-05 14400000 9 50
2,453150e-04 14400000 9 50
1,207414e-04 14400000 9 50
2,627336e-04 14400000 9 55
2,248110e-04 14400000 9 56
1,307328e-04 14400000 9 56
1,125532e-04 16000000 10 72
2,656745e-06 16000000 10 81
7,501087e-05 16000000 10 68
4,333903e-05 16000000 10 60
1,615730e-04 16000000 10 58
9,488703e-05 16000000 10 62
7,029760e-05 16000000 10 59
1,135082e-04 16000000 10 55
1,475252e-05 16000000 10 49
1,611751e-04 16000000 10 49
9,320144e-05 17600000 11 77
1,855113e-04 17600000 11 72
2,428071e-04 17600000 11 54
1,691872e-04 17600000 11 56
6,158748e-05 17600000 11 61
1,468801e-04 17600000 11 68
6,942598e-05 17600000 11 71
1,065790e-05 17600000 11 78
6,009371e-05 17600000 11 60
2,548884e-04 17600000 11 62
1,115900e-04 19200000 12 67
3,711873e-05 19200000 12 72
2,559253e-04 19200000 12 64
3,297576e-05 19200000 12 64
9,176193e-05 19200000 12 65
6,818879e-05 19200000 12 88
4,288809e-05 19200000 12 81
1,291391e-05 19200000 12 65
1,241825e-05 19200000 12 66
1,978338e-04 19200000 12 58
6,622062e-05 20800000 13 78
5,093040e-06 20800000 13 69
2,735008e-05 20800000 13 88
1,617267e-05 20800000 13 84
3,966549e-06 20800000 13 75
1,651050e-04 20800000 13 89
4,255566e-05 20800000 13 84
1,031935e-04 20800000 13 70
5,495734e-05 20800000 13 70
5,807923e-05 20800000 13 63
5,706046e-05 22400000 14 87
1,959391e-04 22400000 14 89
6,854236e-05 22400000 14 71
1,930970e-04 22400000 14 80
4,110403e-05 22400000 14 87
4,612077e-06 22400000 14 73
2,403581e-05 22400000 14 71
1,101921e-05 22400000 14 81
1,454336e-05 22400000 14 72
8,079381e-06 22400000 14 74
