3,042928e-05 160000000 1 4655
4,224654e-05 160000000 1 4688
2,866266e-05 160000000 1 4697
7,744031e-06 160000000 1 4750
1,590072e-05 160000000 1 4749
1,042351e-05 160000000 1 4737
9,086605e-06 160000000 1 4740
6,428382e-05 160000000 1 4740
6,275194e-07 160000000 1 4729
5,608506e-05 160000000 1 4731
8,372693e-06 160000000 2 2375
2,257499e-05 160000000 2 2371
4,267058e-05 160000000 2 2418
3,018488e-05 160000000 2 2414
1,122952e-05 160000000 2 2412
2,495435e-05 160000000 2 2367
4,182478e-05 160000000 2 2375
1,578931e-05 160000000 2 2599
9,317045e-05 160000000 2 2367
1,270125e-04 160000000 2 2369
5,520004e-05 159999999 3 1578
1,882292e-05 159999999 3 1647
9,738180e-05 159999999 3 1579
9,942077e-06 159999999 3 1579
3,840920e-05 159999999 3 1578
2,239025e-05 159999999 3 1578
6,687180e-05 159999999 3 1578
6,064088e-05 159999999 3 1580
2,637708e-05 159999999 3 1579
5,523187e-05 159999999 3 1578
1,942372e-05 160000000 4 1182
3,454805e-06 160000000 4 1181
8,507513e-05 160000000 4 1183
5,394671e-05 160000000 4 1180
9,423678e-05 160000000 4 1183
4,701551e-05 160000000 4 1183
4,341633e-05 160000000 4 1182
2,874453e-05 160000000 4 1184
5,758907e-05 160000000 4 1185
3,657495e-05 160000000 4 1182
2,879562e-06 160000000 5 860
7,360006e-05 160000000 5 865
3,570527e-05 160000000 5 849
2,150298e-05 160000000 5 841
6,267407e-05 160000000 5 860
2,782710e-05 160000000 5 856
6,387798e-05 160000000 5 849
2,785097e-05 160000000 5 853
2,758837e-05 160000000 5 866
2,590361e-05 160000000 5 844
4,095851e-05 159999996 6 659
6,406003e-06 159999996 6 662
4,198509e-05 159999996 6 808
1,464224e-05 159999996 6 831
6,008083e-06 159999996 6 748
3,900094e-05 159999996 6 708
5,576788e-05 159999996 6 694
1,503217e-05 159999996 6 671
5,384210e-05 159999996 6 686
6,310478e-06 159999996 6 706
2,525446e-05 159999994 7 558
1,522660e-05 159999994 7 625
2,042411e-05 159999994 7 771
6,864696e-05 159999994 7 574
2,786460e-05 159999994 7 548
2,538865e-05 159999994 7 554
5,606781e-06 159999994 7 543
4,657326e-05 159999994 7 569
4,850795e-06 159999994 7 584
1,973178e-05 159999994 7 611
2,394600e-05 160000000 8 503
6,039249e-05 160000000 8 521
8,977481e-06 160000000 8 570
3,627823e-05 160000000 8 498
4,228065e-05 160000000 8 498
2,649020e-05 160000000 8 515
1,488213e-05 160000000 8 560
5,722530e-05 160000000 8 607
6,803192e-05 160000000 8 492
1,374417e-05 160000000 8 522
1,219641e-05 159999993 9 507
3,830346e-05 159999993 9 480
1,766338e-05 159999993 9 489
5,597115e-06 159999993 9 507
5,086874e-05 159999993 9 501
2,163198e-05 159999993 9 554
9,411197e-06 159999993 9 548
1,841705e-05 159999993 9 504
8,130149e-05 159999993 9 514
9,563903e-05 159999993 9 494
2,903100e-05 160000000 10 565
8,378826e-05 160000000 10 502
1,763551e-05 160000000 10 469
1,388513e-05 160000000 10 475
3,149791e-05 160000000 10 494
1,586093e-05 160000000 10 468
5,141847e-06 160000000 10 459
2,338896e-05 160000000 10 478
6,900277e-05 160000000 10 476
1,906562e-05 160000000 10 486
2,875477e-05 159999994 11 471
1,805956e-05 159999994 11 465
4,465435e-05 159999994 11 465
1,966703e-05 159999994 11 466
2,134611e-05 159999994 11 484
1,038939e-05 159999994 11 462
4,431508e-08 159999994 11 472
1,517886e-05 159999994 11 524
4,564907e-05 159999994 11 492
2,932883e-05 159999994 11 495
1,225492e-05 159999996 12 508
6,666999e-05 159999996 12 477
3,885770e-05 159999996 12 571
4,684727e-05 159999996 12 486
5,382622e-05 159999996 12 467
7,352974e-06 159999996 12 463
2,506706e-06 159999996 12 458
5,164594e-06 159999996 12 482
3,930330e-05 159999996 12 459
1,203213e-05 159999996 12 462
2,027941e-04 16000000 1 465
5,018270e-05 16000000 1 466
2,975055e-06 16000000 1 475
1,076194e-04 16000000 1 474
4,397565e-05 16000000 1 474
2,263069e-05 16000000 1 473
1,222003e-04 16000000 1 474
2,159244e-04 16000000 1 474
8,997143e-05 16000000 1 473
2,337679e-04 16000000 1 474
7,952858e-05 16000000 2 237
2,161017e-04 16000000 2 237
6,958140e-05 16000000 2 237
5,294971e-05 16000000 2 238
1,629258e-04 16000000 2 237
6,952002e-05 16000000 2 238
1,612546e-04 16000000 2 238
5,334759e-05 16000000 2 239
1,572758e-04 16000000 2 238
1,411215e-04 16000000 2 238
1,045512e-04 15999999 3 159
1,048695e-04 15999999 3 159
9,318833e-08 15999999 3 158
2,770657e-05 15999999 3 160
8,317207e-05 15999999 3 158
9,407419e-05 15999999 3 159
1,706277e-04 15999999 3 158
1,539688e-04 15999999 3 159
1,744998e-04 15999999 3 158
8,421602e-06 15999999 3 160
1,711223e-04 16000000 4 119
2,035103e-04 16000000 4 119
1,277707e-04 16000000 4 119
8,215464e-05 16000000 4 119
1,843503e-04 16000000 4 119
2,650419e-04 16000000 4 119
2,035285e-04 16000000 4 119
5,460157e-06 16000000 4 119
1,930664e-05 16000000 4 119
1,502730e-04 16000000 4 119
6,132354e-05 16000000 5 89
1,451379e-05 16000000 5 95
4,664382e-06 16000000 5 91
6,299467e-05 16000000 5 91
2,367919e-04 16000000 5 94
1,046137e-04 16000000 5 91
2,580391e-04 16000000 5 93
7,501087e-05 16000000 5 95
2,371898e-04 16000000 5 93
2,258102e-04 16000000 5 93
4,587859e-05 15999996 6 72
2,115589e-04 15999996 6 71
1,149678e-05 15999996 6 70
1,041250e-04 15999996 6 73
7,723212e-05 15999996 6 67
1,093019e-04 15999996 6 71
6,290817e-05 15999996 6 75
3,298704e-05 15999996 6 77
2,638211e-05 15999996 6 71
5,057366e-05 15999996 6 75
1,353648e-04 15999998 7 55
