7,113083e-06 12000000 1 356
3,054672e-04 12000000 1 357
1,054625e-04 12000000 1 356
3,892888e-04 12000000 1 356
1,100250e-04 12000000 1 356
8,068013e-06 12000000 1 357
2,212295e-04 12000000 1 356
1,229696e-04 12000000 1 356
6,462107e-05 12000000 1 356
1,954381e-04 12000000 1 354
1,702542e-05 24000000 2 356
5,141847e-06 24000000 2 357
5,910370e-05 24000000 2 356
1,179297e-04 24000000 2 354
8,356051e-05 24000000 2 356
1,857224e-05 24000000 2 356
1,252508e-04 24000000 2 356
2,712572e-04 24000000 2 356
3,533656e-05 24000000 2 356
8,153622e-05 24000000 2 356
3,696348e-05 36000000 3 357
5,018060e-06 36000000 3 355
5,188867e-05 36000000 3 356
1,318801e-05 36000000 3 356
9,503735e-05 36000000 3 352
9,949369e-05 36000000 3 368
1,358538e-05 36000000 3 356
6,701775e-05 36000000 3 355
7,749703e-06 36000000 3 357
3,247177e-05 36000000 3 356
6,494664e-06 48000000 4 354
6,984666e-05 48000000 4 357
6,028904e-05 48000000 4 356
1,610534e-05 48000000 4 357
2,941298e-05 48000000 4 357
1,481509e-04 48000000 4 356
2,289595e-05 48000000 4 357
6,680345e-06 48000000 4 356
2,727997e-06 48000000 4 355
2,286110e-05 48000000 4 356
2,529919e-05 60000000 5 331
2,297781e-05 60000000 5 323
4,421969e-05 60000000 5 317
4,542927e-05 60000000 5 326
1,464642e-05 60000000 5 330
1,491854e-04 60000000 5 325
7,479866e-05 60000000 5 322
4,210595e-05 60000000 5 316
1,430689e-05 60000000 5 323
6,977769e-05 60000000 5 327
1,552229e-05 72000000 6 303
1,098388e-04 72000000 6 299
4,106823e-06 72000000 6 311
7,484235e-05 72000000 6 303
1,091491e-04 72000000 6 298
1,164702e-04 72000000 6 298
9,984736e-05 72000000 6 314
5,126974e-05 72000000 6 303
4,265978e-06 72000000 6 303
3,865280e-05 72000000 6 301
1,846614e-05 84000000 7 291
8,961597e-05 84000000 7 288
6,969054e-05 84000000 7 299
2,346815e-05 84000000 7 287
3,066000e-06 84000000 7 296
1,369532e-04 84000000 7 289
1,507766e-05 84000000 7 289
1,879586e-04 84000000 7 292
1,960296e-05 84000000 7 287
7,151778e-05 84000000 7 315
2,834101e-06 96000000 8 295
1,525651e-05 96000000 8 300
2,888246e-05 96000000 8 288
1,775488e-05 96000000 8 320
3,005792e-05 96000000 8 292
2,672061e-05 96000000 8 292
1,282433e-04 96000000 8 313
1,018550e-04 96000000 8 286
7,402941e-05 96000000 8 302
9,031627e-05 96000000 8 292
6,177986e-05 108000000 9 330
1,601744e-05 108000000 9 320
1,678374e-05 108000000 9 343
1,917696e-05 108000000 9 327
1,625322e-05 108000000 9 326
6,491717e-06 108000000 9 388
2,464371e-05 108000000 9 319
3,795377e-05 108000000 9 339
4,098498e-06 108000000 9 340
1,495640e-05 108000000 9 314
4,381421e-05 120000000 10 357
7,749703e-06 120000000 10 348
7,718370e-05 120000000 10 388
1,869956e-05 120000000 10 356
2,786917e-05 120000000 10 403
7,875403e-05 120000000 10 402
3,775571e-05 120000000 10 411
2,489828e-05 120000000 10 366
4,084332e-05 120000000 10 376
3,656401e-06 120000000 10 370
6,914493e-05 132000000 11 412
1,508900e-06 132000000 11 429
1,842755e-05 132000000 11 426
4,235999e-05 132000000 11 409
1,120010e-04 132000000 11 396
5,270024e-05 132000000 11 409
1,590037e-05 132000000 11 384
2,233540e-05 132000000 11 400
2,755376e-05 132000000 11 369
2,447544e-05 132000000 11 469
4,273726e-05 144000000 12 449
7,546338e-06 144000000 12 406
4,260515e-05 144000000 12 404
2,502737e-05 144000000 12 526
1,112732e-05 144000000 12 406
1,728183e-05 144000000 12 416
8,920218e-05 144000000 12 488
2,296668e-05 144000000 12 451
1,223257e-05 144000000 12 422
8,618308e-07 144000000 12 452
3,224308e-05 156000000 13 485
2,598315e-05 156000000 13 450
2,275108e-05 156000000 13 482
3,033322e-05 156000000 13 441
6,509111e-06 156000000 13 436
4,215982e-05 156000000 13 444
3,083941e-05 156000000 13 434
8,198438e-06 156000000 13 436
1,259781e-05 156000000 13 456
7,741876e-05 156000000 13 501
4,361945e-05 168000000 14 524
4,067129e-05 168000000 14 545
1,451000e-05 168000000 14 517
1,003819e-06 168000000 14 487
4,903072e-05 168000000 14 485
6,104356e-06 168000000 14 562
1,205064e-04 168000000 14 606
2,897036e-05 168000000 14 567
2,328551e-05 168000000 14 504
3,639685e-05 168000000 14 511
