7,304069e-06 160000000 1 4658
1,797541e-05 160000000 1 4662
7,949675e-05 160000000 1 4800
6,375066e-05 160000000 1 4752
8,585499e-05 160000000 1 4729
4,088576e-05 160000000 1 4757
4,489312e-06 160000000 1 4761
2,698358e-05 160000000 1 4763
2,904692e-05 160000000 1 4747
6,685650e-06 160000000 1 4762
7,620686e-06 320000000 2 4740
3,054467e-05 320000000 2 4736
3,990696e-05 320000000 2 4744
9,078647e-06 320000000 2 4842
1,503333e-05 320000000 2 4662
2,189062e-05 320000000 2 4724
1,475083e-05 320000000 2 4734
3,289449e-05 320000000 2 4771
2,919185e-05 320000000 2 4735
3,934992e-05 320000000 2 4761
1,460063e-06 480000000 3 4750
4,838461e-05 480000000 3 4725
2,647163e-05 480000000 3 4726
7,009069e-05 480000000 3 4750
1,147887e-05 480000000 3 4739
5,217213e-05 480000000 3 4742
1,282675e-05 480000000 3 4732
1,343117e-05 480000000 3 4748
9,792191e-06 480000000 3 4716
2,699684e-05 480000000 3 4732
3,354474e-05 640000000 4 4715
2,031727e-05 640000000 4 4672
1,238111e-05 640000000 4 4728
1,183203e-05 640000000 4 4730
3,560381e-05 640000000 4 4696
3,388722e-05 640000000 4 4728
4,929143e-05 640000000 4 4671
3,707629e-05 640000000 4 4726
2,909835e-05 640000000 4 4729
1,886071e-05 640000000 4 4716
8,521605e-06 800000000 5 4205
5,780059e-06 800000000 5 4279
1,466658e-05 800000000 5 4243
3,210604e-06 800000000 5 4185
1,750113e-05 800000000 5 4184
2,109644e-05 800000000 5 4160
1,768962e-05 800000000 5 4193
2,676076e-05 800000000 5 4156
6,142932e-06 800000000 5 4209
2,624016e-06 800000000 5 4160
9,252024e-06 960000000 6 3845
9,175466e-06 960000000 6 3893
3,605239e-05 960000000 6 3852
1,025407e-06 960000000 6 3891
2,229912e-05 960000000 6 3884
6,066640e-06 960000000 6 3880
1,246599e-05 960000000 6 3847
3,338522e-05 960000000 6 3845
1,397929e-05 960000000 6 3832
9,662215e-06 960000000 6 3868
2,200090e-05 1120000000 7 3676
7,855427e-06 1120000000 7 3670
1,599393e-05 1120000000 7 3676
1,757753e-05 1120000000 7 3641
8,139697e-07 1120000000 7 3700
1,907244e-05 1120000000 7 3686
2,359018e-05 1120000000 7 3666
8,453395e-06 1120000000 7 3690
1,709892e-05 1120000000 7 3724
6,400361e-07 1120000000 7 3727
6,702560e-06 1280000000 8 3741
5,021191e-06 1280000000 8 3803
2,186107e-05 1280000000 8 3711
1,321200e-05 1280000000 8 3685
6,393203e-06 1280000000 8 3746
3,793708e-06 1280000000 8 3734
2,184019e-05 1280000000 8 3738
7,618696e-06 1280000000 8 3738
3,515618e-05 1280000000 8 3660
1,697203e-05 1280000000 8 3676
1,429060e-05 1440000000 9 4063
2,206304e-05 1440000000 9 4007
9,454429e-06 1440000000 9 4053
1,648289e-05 1440000000 9 4068
5,305423e-06 1440000000 9 4006
4,581868e-05 1440000000 9 4022
3,695162e-05 1440000000 9 4021
4,393819e-06 1440000000 9 4011
2,821722e-06 1440000000 9 4058
1,404391e-05 1440000000 9 4030
1,269693e-05 1600000000 10 4449
1,150894e-05 1600000000 10 4438
3,872587e-06 1600000000 10 4433
4,298326e-06 1600000000 10 4482
1,280850e-06 1600000000 10 4439
6,823258e-07 1600000000 10 4455
1,752102e-05 1600000000 10 4448
1,312745e-05 1600000000 10 4650
6,032421e-06 1600000000 10 4936
1,991700e-05 1600000000 10 5044
6,078691e-06 1760000000 11 5455
8,932514e-06 1760000000 11 5484
1,366981e-06 1760000000 11 5258
4,181739e-06 1760000000 11 5335
5,345740e-06 1760000000 11 5276
5,860100e-06 1760000000 11 5185
7,885100e-06 1760000000 11 5338
6,645138e-06 1760000000 11 5240
3,582258e-05 1760000000 11 5650
2,253821e-05 1760000000 11 5227
3,294987e-06 1920000000 12 5791
6,127282e-06 1920000000 12 5848
3,561939e-06 1920000000 12 5640
7,152209e-06 1920000000 12 5654
2,078778e-06 1920000000 12 5758
2,000825e-05 1920000000 12 5602
1,473359e-05 1920000000 12 6072
2,160712e-06 1920000000 12 5647
1,164502e-05 1920000000 12 5516
8,253326e-06 1920000000 12 6128
1,145434e-05 2080000000 13 6321
2,784395e-07 2080000000 13 6599
1,354723e-05 2080000000 13 6325
1,093158e-05 2080000000 13 6008
4,403613e-06 2080000000 13 6263
2,353710e-05 2080000000 13 5980
1,283883e-05 2080000000 13 5872
1,878081e-05 2080000000 13 6236
1,565236e-05 2080000000 13 6416
2,154109e-05 2080000000 13 6241
1,784638e-05 -2054967296 14 6895
5,647153e-06 -2054967296 14 6800
1,374190e-05 -2054967296 14 6715
5,730721e-06 -2054967296 14 6815
1,142733e-05 -2054967296 14 6871
5,160036e-06 -2054967296 14 6581
1,100101e-05 -2054967296 14 6972
9,816391e-07 -2054967296 14 6763
1,865466e-05 -2054967296 14 7249
6,611745e-06 -2054967296 14 6951
