3,836123e-04 1600000 1 66
4,408103e-04 1600000 1 66
5,084512e-04 1600000 1 60
5,482399e-04 1600000 1 57
6,211932e-05 1600000 1 54
6,223447e-04 1600000 1 54
5,697258e-04 1600000 1 52
4,106686e-04 1600000 1 49
3,780419e-04 1600000 1 48
9,653236e-04 1600000 1 48
6,572610e-04 1600000 2 24
1,074785e-04 1600000 2 24
4,568236e-04 1600000 2 24
2,800638e-04 1600000 2 24
7,989089e-04 1600000 2 24
1,543314e-04 1600000 2 24
1,257813e-04 1600000 2 23
5,814044e-05 1600000 2 24
1,162320e-04 1600000 2 24
5,602743e-04 1600000 2 24
3,618581e-04 1599999 3 16
9,989176e-04 1599999 3 16
4,251636e-04 1599999 3 16
9,332536e-05 1599999 3 16
1,215629e-05 1599999 3 16
3,801609e-04 1599999 3 16
1,490296e-04 1599999 3 16
8,973191e-06 1599999 3 16
6,738019e-04 1599999 3 16
8,397625e-04 1599999 3 16
2,382435e-05 1600000 4 12
8,748633e-05 1600000 4 12
1,113596e-04 1600000 4 12
1,584081e-04 1600000 4 12
4,710497e-04 1600000 4 12
7,077506e-05 1600000 4 12
1,154362e-04 1600000 4 12
3,938596e-04 1600000 4 13
1,198551e-05 1600000 4 12
7,869723e-04 1600000 4 12
4,081835e-04 1600000 5 9
2,156061e-04 1600000 5 10
9,421484e-04 1600000 5 10
1,727320e-04 1600000 5 10
1,113596e-04 1600000 5 10
1,835171e-05 1600000 5 10
1,949159e-04 1600000 5 11
1,152331e-03 1600000 5 10
1,941201e-04 1600000 5 10
4,233033e-04 1600000 5 10
5,895126e-05 1599996 6 8
3,119320e-06 1599996 6 8
5,044586e-04 1599996 6 8
2,473286e-05 1599996 6 8
5,019772e-05 1599996 6 8
3,405286e-04 1599996 6 7
9,454465e-04 1599996 6 8
6,303189e-04 1599996 6 8
3,516695e-04 1599996 6 8
3,574616e-05 1599996 6 8
5,353228e-04 1599997 7 7
4,479803e-05 1599997 7 8
2,660238e-04 1599997 7 7
4,223226e-04 1599997 7 7
3,670874e-04 1599997 7 7
2,130335e-04 1599997 7 7
2,679420e-04 1599997 7 7
3,172801e-04 1599997 7 7
3,965311e-04 1599997 7 8
3,662916e-04 1599997 7 7
1,082743e-04 1600000 8 6
1,463737e-04 1600000 8 6
1,805920e-04 1600000 8 6
2,769785e-04 1600000 8 6
7,326016e-05 1600000 8 7
2,610630e-04 1600000 8 7
2,927962e-04 1600000 8 6
3,031413e-04 1600000 8 6
6,361309e-05 1600000 8 6
6,291509e-05 1600000 8 8
1,595029e-04 1599993 9 8
1,231416e-03 1599993 9 8
1,359638e-03 1599993 9 10
3,346754e-04 1599993 9 8
6,521909e-04 1599993 9 8
3,530352e-06 1599993 9 8
8,310817e-05 1599993 9 8
7,069983e-04 1599993 9 8
1,181224e-04 1599993 9 7
3,601403e-04 1599993 9 8
2,849362e-04 1600000 10 8
1,122531e-04 1600000 10 7
2,713103e-04 1600000 10 8
2,577821e-04 1600000 10 9
1,973032e-04 1600000 10 7
6,303025e-04 1600000 10 7
7,554971e-05 1600000 10 7
2,064125e-05 1600000 10 7
3,938596e-04 1600000 10 7
3,533729e-04 1600000 10 7
3,210887e-05 1599994 11 7
6,155265e-05 1599994 11 7
6,976193e-04 1599994 11 6
1,689826e-04 1599994 11 9
6,458937e-04 1599994 11 7
2,359557e-05 1599994 11 6
3,076882e-04 1599994 11 7
9,827096e-06 1599994 11 6
3,981666e-04 1599994 11 7
2,599415e-04 1599994 11 8
1,305712e-04 1599996 12 8
1,456909e-04 1599996 12 8
1,998037e-04 1599996 12 7
4,694445e-04 1599996 12 7
1,742113e-04 1599996 12 8
6,947769e-04 1599996 12 9
6,064456e-04 1599996 12 7
2,555081e-04 1599996 12 8
3,985262e-05 1599996 12 8
3,134722e-04 1599996 12 6
3,472521e-05 1599988 13 7
1,904807e-04 1599988 13 8
4,421649e-04 1599988 13 7
5,758535e-05 1599988 13 7
6,217939e-04 1599988 13 7
1,196562e-04 1599988 13 7
2,040116e-05 1599988 13 7
1,461319e-05 1599988 13 6
2,565305e-04 1599988 13 7
3,013117e-04 1599988 13 8
7,145508e-05 1599990 14 7
1,756647e-06 1599990 14 8
