6,124324e-04 1200000 1 41
6,166765e-04 1200000 1 36
2,983666e-04 1200000 1 38
2,209112e-04 1200000 1 35
3,652117e-04 1200000 1 33
2,272774e-04 1200000 1 36
1,890802e-04 1200000 1 35
5,084512e-04 1200000 1 35
7,244691e-04 1200000 1 50
4,267516e-04 1200000 1 41
2,097704e-04 2400000 2 39
1,121553e-04 2400000 2 40
5,043048e-04 2400000 2 41
8,958260e-04 2400000 2 40
5,345442e-04 2400000 2 36
5,548786e-05 2400000 2 37
2,199480e-04 2400000 2 37
2,044652e-04 2400000 2 36
6,723807e-04 2400000 2 38
5,090794e-04 2400000 2 36
3,027897e-05 3600000 3 36
4,716687e-04 3600000 3 36
1,862508e-04 3600000 3 36
3,662727e-04 3600000 3 36
1,795309e-04 3600000 3 36
1,677805e-04 3600000 3 36
2,095145e-04 3600000 3 36
3,337344e-04 3600000 3 36
2,283385e-04 3600000 3 36
1,447915e-04 3600000 3 36
2,264816e-04 4800000 4 36
2,483306e-04 4800000 4 36
1,707774e-04 4800000 4 36
1,357706e-05 4800000 4 39
3,096053e-04 4800000 4 36
4,116392e-05 4800000 4 37
3,662727e-04 4800000 4 36
1,453126e-04 4800000 4 35
8,165065e-05 4800000 4 36
2,952813e-04 4800000 4 36
9,910464e-05 6000000 5 34
9,019196e-05 6000000 5 36
4,414313e-05 6000000 5 36
2,170915e-04 6000000 5 36
1,629705e-04 6000000 5 36
4,880710e-04 6000000 5 36
2,665356e-04 6000000 5 34
6,001161e-04 6000000 5 35
7,088116e-05 6000000 5 36
3,395722e-05 6000000 5 36
1,874096e-04 7200000 6 31
1,340043e-04 7200000 6 34
2,042884e-04 7200000 6 34
8,625572e-06 7200000 6 34
8,059897e-05 7200000 6 35
3,665474e-04 7200000 6 31
2,369245e-04 7200000 6 31
3,016475e-04 7200000 6 33
2,578705e-04 7200000 6 33
1,924402e-04 7200000 6 33
3,676589e-04 8400000 7 34
1,367865e-04 8400000 7 35
2,680514e-04 8400000 7 35
6,480979e-05 8400000 7 31
3,532592e-04 8400000 7 34
6,296889e-05 8400000 7 33
3,219893e-05 8400000 7 34
1,566649e-04 8400000 7 31
4,811443e-05 8400000 7 35
6,011093e-05 8400000 7 36
2,374899e-04 9600000 8 33
1,420947e-04 9600000 8 34
1,329781e-04 9600000 8 39
3,032318e-05 9600000 8 34
5,512482e-05 9600000 8 35
1,440841e-04 9600000 8 31
2,660956e-05 9600000 8 31
5,074806e-05 9600000 8 33
3,189241e-04 9600000 8 32
3,983762e-05 9600000 8 37
1,543408e-04 10800000 9 41
2,902320e-04 10800000 9 43
1,435737e-04 10800000 9 40
3,880607e-05 10800000 9 39
1,805920e-04 10800000 9 41
1,412547e-04 10800000 9 40
2,408739e-04 10800000 9 39
1,498608e-04 10800000 9 45
4,853011e-06 10800000 9 42
1,027829e-04 10800000 9 39
1,649948e-04 12000000 10 50
2,142184e-04 12000000 10 57
1,769761e-04 12000000 10 45
6,153575e-05 12000000 10 55
3,709453e-06 12000000 10 45
1,713610e-04 12000000 10 54
2,370306e-04 12000000 10 50
6,027083e-05 12000000 10 52
1,774089e-04 12000000 10 55
9,730088e-05 12000000 10 51
1,021720e-04 13200000 11 53
4,556958e-06 13200000 11 67
5,920148e-05 13200000 11 61
1,627787e-05 13200000 11 59
1,980039e-04 13200000 11 60
2,560218e-04 13200000 11 67
1,343888e-04 13200000 11 66
1,324128e-04 13200000 11 65
7,661074e-05 13200000 11 57
1,063378e-05 13200000 11 49
1,251530e-04 14400000 12 67
4,283453e-05 14400000 12 66
5,468273e-05 14400000 12 63
4,328598e-05 14400000 12 69
6,714986e-05 14400000 12 63
7,829071e-05 14400000 12 68
7,643390e-05 14400000 12 68
1,515998e-04 14400000 12 63
6,882983e-05 14400000 12 56
1,272751e-04 14400000 12 52
2,765500e-04 15600000 13 68
3,474075e-05 15600000 13 68
1,272955e-04 15600000 13 67
2,339701e-04 15600000 13 61
1,263730e-04 15600000 13 59
2,437527e-05 15600000 13 71
6,142981e-05 15600000 13 55
2,733384e-07 15600000 13 57
2,214694e-05 15600000 13 62
3,669958e-05 15600000 13 71
1,658659e-05 16800000 14 60
1,808951e-04 16800000 14 64
9,995347e-05 16800000 14 61
8,178632e-05 16800000 14 62
1,898601e-04 16800000 14 57
4,839441e-06 16800000 14 51
1,734447e-05 16800000 14 55
1,059933e-05 16800000 14 67
2,222216e-04 16800000 14 68
8,878199e-06 16800000 14 67
