6,842185e-05 120000000 1 3560
4,934448e-05 120000000 1 3577
2,419571e-05 120000000 1 3561
1,083804e-04 120000000 1 3555
8,254192e-05 120000000 1 3555
2,154313e-05 120000000 1 3561
6,071875e-05 120000000 1 3566
2,209715e-05 120000000 1 3562
3,768144e-05 120000000 1 3560
4,611331e-06 120000000 1 3563
6,083547e-05 240000000 2 3554
2,360913e-05 240000000 2 3575
2,142144e-06 240000000 2 3555
3,217999e-05 240000000 2 3552
6,588068e-05 240000000 2 3555
3,575795e-05 240000000 2 3565
8,550783e-06 240000000 2 3603
1,586359e-05 240000000 2 3550
1,564909e-05 240000000 2 3551
2,447158e-05 240000000 2 3553
3,634683e-05 360000000 3 3527
6,736789e-05 360000000 3 3542
3,417878e-05 360000000 3 3551
2,900219e-05 360000000 3 3549
2,559503e-05 360000000 3 3550
1,194078e-05 360000000 3 3551
2,776307e-05 360000000 3 3551
2,661841e-05 360000000 3 3548
2,285383e-06 360000000 3 3545
3,388648e-05 360000000 3 3538
2,748757e-05 480000000 4 3523
3,911914e-05 480000000 4 3530
1,574157e-05 480000000 4 3505
5,725415e-06 480000000 4 3512
3,985885e-05 480000000 4 3523
2,298879e-05 480000000 4 3547
2,282131e-05 480000000 4 3526
5,617027e-06 480000000 4 3499
3,188025e-05 480000000 4 3520
2,856717e-05 480000000 4 3535
2,839406e-06 600000000 5 3239
8,454392e-06 600000000 5 3179
1,634848e-05 600000000 5 3144
7,295744e-06 600000000 5 3205
2,971961e-05 600000000 5 3187
2,803331e-06 600000000 5 3178
3,034473e-06 600000000 5 3176
2,600584e-05 600000000 5 3153
1,427718e-05 600000000 5 3142
1,103058e-05 600000000 5 3140
6,194038e-06 720000000 6 2932
9,649143e-07 720000000 6 2926
3,520924e-05 720000000 6 2944
2,686067e-05 720000000 6 2987
2,699703e-06 720000000 6 2997
2,161969e-05 720000000 6 2980
1,135950e-05 720000000 6 2944
3,826324e-05 720000000 6 3004
9,222770e-06 720000000 6 2999
1,109424e-05 720000000 6 2948
1,117987e-05 840000000 7 2858
1,627511e-05 840000000 7 2851
2,184780e-05 840000000 7 2864
7,721673e-06 840000000 7 2911
3,976973e-06 840000000 7 2831
1,464719e-05 840000000 7 2864
1,726565e-05 840000000 7 2909
3,297166e-06 840000000 7 2857
1,926949e-05 840000000 7 2919
4,753812e-06 840000000 7 2856
1,480255e-05 960000000 8 2999
1,342454e-05 960000000 8 2953
1,225077e-05 960000000 8 2952
5,789445e-06 960000000 8 2928
1,628869e-06 960000000 8 2908
1,058627e-05 960000000 8 2974
1,379229e-05 960000000 8 3033
4,387390e-05 960000000 8 3216
2,268603e-05 960000000 8 2967
8,030510e-06 960000000 8 2958
1,029375e-05 1080000000 9 3237
8,797695e-06 1080000000 9 3152
3,610750e-05 1080000000 9 3232
4,652666e-06 1080000000 9 3231
1,935262e-05 1080000000 9 3203
4,665634e-06 1080000000 9 3206
6,563631e-06 1080000000 9 3206
4,089980e-09 1080000000 9 3144
2,847468e-07 1080000000 9 3219
1,381874e-05 1080000000 9 3293
1,555254e-05 1200000000 10 3624
1,309943e-05 1200000000 10 3618
1,705619e-05 1200000000 10 3490
8,512749e-06 1200000000 10 3525
6,439327e-06 1200000000 10 3544
1,473236e-05 1200000000 10 3556
2,021349e-06 1200000000 10 3533
2,105171e-06 1200000000 10 3442
2,906414e-07 1200000000 10 3598
1,304254e-07 1200000000 10 3601
1,174497e-05 1320000000 11 3866
4,135439e-06 1320000000 11 3901
1,952961e-06 1320000000 11 3878
4,005577e-06 1320000000 11 3800
4,282938e-05 1320000000 11 3840
2,370703e-05 1320000000 11 3813
5,118875e-05 1320000000 11 3921
1,257644e-05 1320000000 11 3878
1,106220e-07 1320000000 11 3877
1,528304e-05 1320000000 11 3856
5,434883e-06 1440000000 12 4251
9,374852e-06 1440000000 12 4247
1,427823e-05 1440000000 12 4276
1,039433e-05 1440000000 12 4403
2,328109e-05 1440000000 12 4197
9,100942e-07 1440000000 12 4251
4,972082e-06 1440000000 12 4472
1,667793e-05 1440000000 12 5181
2,818552e-06 1440000000 12 4259
1,190384e-06 1440000000 12 4276
1,994571e-05 1560000000 13 4754
5,116709e-06 1560000000 13 4603
6,538330e-06 1560000000 13 4515
9,883195e-06 1560000000 13 4516
1,410692e-05 1560000000 13 4649
1,028149e-05 1560000000 13 4745
1,261658e-05 1560000000 13 4644
4,916745e-06 1560000000 13 4598
9,955672e-06 1560000000 13 4711
1,582906e-05 1560000000 13 4797
1,059707e-05 1680000000 14 4980
3,547266e-06 1680000000 14 5002
1,393369e-06 1680000000 14 4979
1,390825e-05 1680000000 14 4822
5,592786e-06 1680000000 14 4918
1,553618e-05 1680000000 14 4959
9,299581e-06 1680000000 14 4879
1,576127e-05 1680000000 14 4917
1,750331e-06 1680000000 14 5021
1,323903e-05 1680000000 14 4886
