1,243845e-03 1600000 1 96
3,867954e-04 1600000 1 90
1,845708e-04 1600000 1 102
5,665427e-04 1600000 1 68
2,028737e-04 1600000 1 66
2,013799e-04 1600000 1 68
2,443517e-04 1600000 1 69
1,337390e-04 1600000 1 68
7,727461e-04 1600000 1 70
4,559300e-04 1600000 1 68
5,586827e-04 3200000 2 70
9,673552e-05 3200000 2 76
2,653420e-04 3200000 2 70
3,167672e-04 3200000 2 70
2,581379e-05 3200000 2 74
3,878913e-04 3200000 2 67
7,236661e-05 3200000 2 69
5,217213e-05 3200000 2 59
2,661378e-04 3200000 2 59
3,716757e-04 3200000 2 60
1,097680e-04 4800000 3 58
9,863444e-06 4800000 3 62
4,326851e-04 4800000 3 61
1,238267e-04 4800000 3 67
1,491240e-04 4800000 3 62
4,870630e-04 4800000 3 69
2,163691e-07 4800000 3 58
3,718504e-05 4800000 3 60
3,085442e-04 4800000 3 73
2,403729e-04 4800000 3 66
1,773077e-04 6400000 4 65
3,975384e-04 6400000 4 66
1,080753e-04 6400000 4 70
2,921994e-04 6400000 4 67
4,276800e-04 6400000 4 70
1,302592e-04 6400000 4 58
2,113271e-04 6400000 4 69
1,132478e-04 6400000 4 67
4,155445e-04 6400000 4 69
5,018270e-05 6400000 4 67
7,055453e-05 8000000 5 70
1,021286e-04 8000000 5 69
1,671616e-04 8000000 5 69
5,002354e-05 8000000 5 70
1,464714e-04 8000000 5 70
1,458348e-04 8000000 5 70
1,157545e-04 8000000 5 68
1,639785e-04 8000000 5 70
1,141027e-05 8000000 5 69
2,308236e-04 8000000 5 67
3,453173e-04 9600000 6 70
1,021733e-04 9600000 6 68
1,149406e-04 9600000 6 71
1,354632e-04 9600000 6 69
3,409406e-04 9600000 6 69
1,102637e-04 9600000 6 69
2,016452e-04 9600000 6 69
9,580711e-05 9600000 6 70
2,305931e-04 9600000 6 70
2,859900e-05 9600000 6 69
7,438226e-06 11200000 7 81
3,327964e-04 11200000 7 71
3,573034e-06 11200000 7 69
8,758411e-05 11200000 7 78
1,688668e-04 11200000 7 79
2,073903e-05 11200000 7 69
1,520578e-04 11200000 7 77
2,780323e-05 11200000 7 72
8,032436e-05 11200000 7 69
1,769541e-04 11200000 7 73
4,441502e-05 12800000 8 82
1,868587e-04 12800000 8 70
1,310550e-04 12800000 8 102
1,238340e-05 12800000 8 75
1,457751e-04 12800000 8 71
2,019784e-04 12800000 8 99
4,525122e-06 12800000 8 126
8,106108e-06 12800000 8 83
1,691510e-04 12800000 8 98
1,705857e-05 12800000 8 70
4,743234e-05 14400000 9 109
2,287806e-04 14400000 9 128
2,449613e-04 14400000 9 102
2,042000e-04 14400000 9 100
1,021640e-04 14400000 9 101
8,394955e-05 14400000 9 130
1,492031e-04 14400000 9 112
1,152594e-04 14400000 9 109
9,261466e-05 14400000 9 124
1,498241e-05 14400000 9 120
9,194267e-05 16000000 10 128
4,692002e-05 16000000 10 136
4,912999e-05 16000000 10 115
5,344537e-05 16000000 10 135
1,498933e-04 16000000 10 129
1,938621e-05 16000000 10 130
1,312721e-04 16000000 10 126
1,494772e-04 16000000 10 126
9,530312e-05 16000000 10 125
1,124919e-04 16000000 10 130
2,512243e-04 17600000 11 132
5,727233e-05 17600000 11 142
4,338244e-05 17600000 11 138
8,215837e-05 17600000 11 138
2,545521e-04 17600000 11 133
5,474626e-06 17600000 11 122
4,849337e-05 17600000 11 130
1,075977e-04 17600000 11 141
3,701624e-05 17600000 11 130
1,253472e-04 17600000 11 137
6,384350e-05 19200000 12 133
4,593130e-06 19200000 12 119
1,483946e-04 19200000 12 166
1,384822e-04 19200000 12 143
1,228635e-04 19200000 12 134
1,135480e-04 19200000 12 133
2,879204e-04 19200000 12 132
3,894407e-05 19200000 12 134
8,887894e-05 19200000 12 133
1,593365e-04 19200000 12 154
2,963963e-05 20800000 13 151
1,712629e-04 20800000 13 183
1,372413e-05 20800000 13 139
8,593134e-05 20800000 13 141
4,561634e-05 20800000 13 138
4,412257e-05 20800000 13 139
4,234738e-05 20800000 13 137
1,843757e-05 20800000 13 158
8,986051e-06 20800000 13 145
8,415616e-05 20800000 13 156
1,113289e-05 22400000 14 385
5,870885e-05 22400000 14 253
7,399910e-05 22400000 14 168
1,145427e-04 22400000 14 173
1,283960e-04 22400000 14 152
1,684689e-04 22400000 14 146
1,048797e-04 22400000 14 138
4,883441e-05 22400000 14 157
2,160449e-04 22400000 14 139
1,273160e-04 22400000 14 145
