8,921123e-04 1200000 1 42
3,520466e-04 1200000 1 36
1,653048e-04 1200000 1 44
1,530051e-04 1200000 1 34
1,950137e-04 1200000 1 35
2,109292e-04 1200000 1 35
4,500943e-04 1200000 1 36
3,004887e-04 1200000 1 48
5,539008e-05 1200000 1 49
6,149829e-06 1200000 1 41
3,482352e-04 1200000 2 18
1,907696e-04 1200000 2 18
2,548643e-04 1200000 2 18
1,890802e-04 1200000 2 18
3,904185e-05 1200000 2 18
1,960747e-04 1200000 2 18
8,751358e-04 1200000 2 18
1,646765e-04 1200000 2 20
4,159665e-05 1200000 2 18
4,027763e-06 1200000 2 18
5,897180e-04 1200000 3 13
5,296718e-04 1200000 3 13
1,569913e-05 1200000 3 13
4,305630e-04 1200000 3 13
5,525818e-04 1200000 3 12
1,007765e-03 1200000 3 13
5,869676e-04 1200000 3 12
5,211835e-04 1200000 3 12
9,604512e-04 1200000 3 12
2,427602e-04 1200000 3 12
5,689300e-04 1200000 4 9
2,024409e-04 1200000 4 10
2,697187e-04 1200000 4 9
8,254420e-05 1200000 4 9
6,119996e-04 1200000 4 9
3,841356e-05 1200000 4 9
2,045630e-04 1200000 4 9
5,326802e-05 1200000 4 9
3,997931e-04 1200000 4 9
2,512484e-04 1200000 4 10
7,456898e-04 1200000 5 7
2,654746e-04 1200000 5 7
2,739629e-04 1200000 5 8
3,026108e-04 1200000 5 7
3,456804e-04 1200000 5 7
4,002258e-04 1200000 5 8
9,398588e-04 1200000 5 7
5,349770e-04 1200000 5 7
4,140192e-04 1200000 5 8
2,474370e-04 1200000 5 8
5,296718e-04 1200000 6 6
1,631827e-04 1200000 6 6
4,761874e-04 1200000 6 6
7,132305e-04 1200000 6 6
5,271170e-04 1200000 6 6
7,393236e-04 1200000 6 6
1,918306e-04 1200000 6 6
2,654746e-04 1200000 6 6
4,012868e-04 1200000 6 6
1,048259e-04 1200000 6 6
7,972050e-04 1199996 7 5
2,900296e-04 1199996 7 5
1,609109e-04 1199996 7 6
7,921113e-05 1199996 7 5
2,583148e-05 1199996 7 6
2,500380e-04 1199996 7 5
4,852603e-04 1199996 7 6
9,915933e-06 1199996 7 5
2,288173e-04 1199996 7 6
6,893071e-04 1199996 7 6
3,382531e-04 1200000 8 5
4,666381e-04 1200000 8 6
2,629198e-04 1200000 8 5
1,508830e-04 1200000 8 5
2,644136e-04 1200000 8 6
7,142915e-04 1200000 8 5
3,959817e-04 1200000 8 5
4,755591e-04 1200000 8 7
1,971358e-04 1200000 8 5
1,536334e-04 1200000 8 5
1,300406e-04 1199997 9 5
3,177164e-04 1199997 9 6
2,128014e-04 1199997 9 8
3,230216e-04 1199997 9 6
3,284543e-04 1199997 9 7
3,454309e-04 1199997 9 6
1,882700e-04 1199997 9 7
5,649377e-04 1199997 9 7
7,486680e-05 1199997 9 9
5,797922e-04 1199997 9 7
4,284409e-04 1200000 10 7
1,901413e-04 1200000 10 7
1,097953e-03 1200000 10 5
4,766202e-04 1200000 10 6
8,267610e-04 1200000 10 7
3,399468e-06 1200000 10 7
6,582567e-06 1200000 10 6
4,687602e-04 1200000 10 6
1,653048e-04 1200000 10 5
5,965169e-04 1200000 10 7
3,141298e-04 1199990 11 6
3,055186e-04 1199990 11 6
2,409179e-04 1199990 11 7
1,475462e-04 1199990 11 6
3,491442e-04 1199990 11 5
3,914630e-04 1199990 11 7
7,208940e-05 1199990 11 5
4,678580e-04 1199990 11 7
1,951703e-04 1199990 11 6
6,142818e-04 1199990 11 6
2,272774e-04 1200000 12 5
2,966730e-06 1200000 12 6
5,334832e-04 1200000 12 5
4,040372e-04 1200000 12 6
3,043001e-04 1200000 12 8
2,788353e-04 1200000 12 5
3,764503e-04 1200000 12 6
1,784699e-04 1200000 12 4
5,313611e-04 1200000 12 4
7,873281e-05 1200000 12 6
2,984416e-04 1199991 13 6
2,044892e-05 1199991 13 5
2,453896e-04 1199991 13 6
5,530915e-04 1199991 13 5
4,485286e-05 1199991 13 6
5,312924e-04 1199991 13 6
6,681666e-04 1199991 13 5
1,477738e-04 1199991 13 6
7,719003e-07 1199991 13 6
6,077105e-06 1199991 13 5
6,200119e-04 1199996 14 4
1,863758e-04 1199996 14 5
3,549714e-06 1199996 14 5
3,547528e-04 1199996 14 5
4,937486e-04 1199996 14 5
2,309394e-04 1199996 14 6
3,508365e-04 1199996 14 5
5,068088e-04 1199996 14 6
3,611190e-04 1199996 14 7
6,097294e-04 1199996 14 5
7,777788e-05 12000000 1 358
2,630945e-05 12000000 1 355
2,346963e-04 12000000 1 356
8,498458e-05 12000000 1 355
1,793562e-05 12000000 1 356
1,538082e-05 12000000 1 356
6,048304e-05 12000000 1 356
2,084888e-04 12000000 1 357
1,572492e-04 12000000 1 358
3,567151e-04 12000000 1 356
8,361356e-05 12000000 2 198
6,302952e-05 12000000 2 179
2,608061e-04 12000000 2 177
7,925500e-05 12000000 2 179
5,645112e-05 12000000 2 178
1,253122e-04 12000000 2 179
3,437331e-05 12000000 2 178
1,267976e-04 12000000 2 179
2,918257e-05 12000000 2 178
6,345393e-05 12000000 2 180
3,051572e-04 12000000 3 119
3,300229e-05 12000000 3 119
1,782577e-04 12000000 3 120
1,686626e-05 12000000 3 119
1,212719e-04 12000000 3 120
6,080135e-05 12000000 3 119
2,777826e-04 12000000 3 121
1,377179e-04 12000000 3 119
1,073807e-04 12000000 3 141
3,623469e-04 12000000 3 120
5,347190e-05 12000000 4 89
5,464736e-05 12000000 4 89
7,320711e-05 12000000 4 90
1,243489e-04 12000000 4 90
1,573470e-04 12000000 4 89
1,857910e-04 12000000 4 90
1,238267e-04 12000000 4 92
1,741113e-04 12000000 4 89
1,465328e-04 12000000 4 90
7,342764e-05 12000000 4 90
1,610606e-04 12000000 5 71
